Subject Number,Trial Number,Trial Type,Elevation,Corner(Bottom Left) Position X,Corner(Bottom Left) Positio Y,Corner(Bottom Left) Position Z,Corner(Bottom Right) Position X,Corner(Bottom Right) Positio Y,Corner(Bottom Right) Position Z,Corner(Top Right) Position X,Corner(Top Right) Positio Y,Corner(Top Right) Position Z,Corner(Top Left) Position X,Corner(Top Left) Positio Y,Corner(Top Left) Position Z,Gap Size,My thoughts are,My body feels,I am feeling,Mental effort
PDT008,1,ST,Low,-2.925,0.033,-0.132,-2.939,0.041,-0.575,2.281,0.052,-0.784,2.283,0.053,-0.350,0,0,0,0,0
Elapsed Time,Elevator Height,HeadSet Position X,HeadSet Position Y,HeadSet Position Z,HeadSet Rotation X,HeadSet Rotation Y,HeadSet Rotation Z,LeftHand Position X,LeftHand Position Y,LeftHand Position Z,LeftHand Rotation X,LeftHand Rotation Y,LeftHand Rotation Z,RightHand Position X,RightHand Position Y,RightHand Position Z,RightHand Rotation X,RightHand Rotation Y,RightHand Rotation Z,rightFoot Position X,rightFoot Position Y,rightFoot Position Z,rightFoot Rotation X,rightFoot Rotation Y,rightFoot Rotation Z,leftFoot Position X,leftFoot Position Y,leftFoot Position Z,leftFoot Rotation X,leftFoot Rotation Y,leftFoot Rotation Z,FrontLumbar Position X,FrontLumbar Position Y,FrontLumbar Position Z,FrontLumbar Rotation X,FrontLumbar Rotation Y,FrontLumbar Rotation Z,BackLumbar Position X,BackLumbar Position Y,BackLumbar Position Z,BackLumbar Rotation X,BackLumbar Rotation Y,BackLumbar Rotation Z,Eye_Left Position X,Eye_Left Position Y,Eye_Left Position Z,Eye_Left Rotation X,Eye_Left Rotation Y,Eye_Left Rotation Z,Eye_Right Position X,Eye_Right Position Y,Eye_Right Position Z,Eye_Right Rotation X,Eye_Right Rotation Y,Eye_Right Rotation Z,Eye_Left Target Name,Eye_Left Distance,Eye_Left Point X,Eye_Left Point Y,Eye_Left Point Z,Eye_Right Target Name,Eye_Right Distance,Eye_Right Point X,Eye_Right Point Y,Eye_Right Point Z,Gap Size
52.041,0.000,0.705,1.593,-0.519,27.822,95.618,354.922,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,0.472,0.164,-0.570,16.120,192.346,177.145,0.691,0.205,-0.362,10.269,7.170,174.654,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.783,1.566,-0.493,44.504,92.052,359.918,0.773,1.560,-0.561,44.504,92.052,359.918,Terrain Modified,2.256254,2.375,0.001,-0.551,Terrain Modified,2.254019,2.365,0.001,-0.665,0.00
52.041,0.000,0.705,1.593,-0.519,27.822,95.618,354.922,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,0.468,0.164,-0.571,16.271,192.238,177.127,0.688,0.204,-0.362,10.121,7.073,174.685,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.783,1.566,-0.493,44.504,92.052,359.918,0.773,1.560,-0.561,44.504,92.052,359.918,Terrain Modified,2.256254,2.375,0.001,-0.551,Terrain Modified,2.254019,2.365,0.001,-0.665,0.00
52.042,0.000,0.705,1.593,-0.519,27.822,95.618,354.922,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,0.464,0.164,-0.573,16.422,192.131,177.109,0.685,0.204,-0.363,9.973,6.977,174.717,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.783,1.566,-0.493,44.504,92.052,359.918,0.773,1.560,-0.561,44.504,92.052,359.918,Terrain Modified,2.256254,2.375,0.001,-0.551,Terrain Modified,2.254019,2.365,0.001,-0.665,0.00
52.074,0.000,0.733,1.586,-0.519,28.699,95.546,355.007,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,0.473,0.164,-0.569,15.881,192.709,178.304,0.787,0.183,-0.365,8.356,8.918,188.032,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.811,1.558,-0.493,45.437,92.197,0.033,0.801,1.553,-0.561,45.437,92.197,0.033,Terrain Modified,2.229871,2.370,0.001,-0.557,Terrain Modified,2.224277,2.359,0.001,-0.618,0.00
52.075,0.000,0.733,1.586,-0.519,28.699,95.546,355.007,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,0.469,0.164,-0.570,16.031,192.602,178.286,0.784,0.182,-0.366,8.207,8.819,188.059,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.811,1.558,-0.493,45.437,92.197,0.033,0.801,1.553,-0.561,45.437,92.197,0.033,Terrain Modified,2.229871,2.370,0.001,-0.557,Terrain Modified,2.224277,2.359,0.001,-0.618,0.00
52.075,0.000,0.733,1.586,-0.519,28.699,95.546,355.007,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,0.465,0.165,-0.572,16.182,192.495,178.269,0.780,0.182,-0.366,8.058,8.721,188.085,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.811,1.558,-0.493,45.437,92.197,0.033,0.801,1.553,-0.561,45.437,92.197,0.033,Terrain Modified,2.229871,2.370,0.001,-0.557,Terrain Modified,2.224277,2.359,0.001,-0.618,0.00
52.107,0.000,0.762,1.579,-0.518,29.040,95.541,354.978,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,0.474,0.165,-0.570,15.634,193.268,179.704,0.875,0.177,-0.367,5.770,12.034,199.930,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.840,1.551,-0.492,46.023,92.707,359.940,0.830,1.545,-0.560,46.023,92.707,359.940,Terrain Modified,2.176402,2.330,0.001,-0.566,Terrain Modified,2.178205,2.329,0.001,-0.620,0.00
52.108,0.000,0.762,1.579,-0.518,29.040,95.541,354.978,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,0.470,0.165,-0.571,15.784,193.162,179.689,0.872,0.176,-0.368,5.620,11.934,199.948,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.840,1.551,-0.492,46.023,92.707,359.940,0.830,1.545,-0.560,46.023,92.707,359.940,Terrain Modified,2.176402,2.330,0.001,-0.566,Terrain Modified,2.178205,2.329,0.001,-0.620,0.00
52.108,0.000,0.762,1.579,-0.518,29.040,95.541,354.978,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,0.466,0.165,-0.573,15.935,193.055,179.673,0.869,0.176,-0.369,5.470,11.834,199.966,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.840,1.551,-0.492,46.023,92.707,359.940,0.830,1.545,-0.560,46.023,92.707,359.940,Terrain Modified,2.176402,2.330,0.001,-0.566,Terrain Modified,2.178205,2.329,0.001,-0.620,0.00
52.141,0.000,0.790,1.570,-0.516,29.092,95.585,354.514,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,0.477,0.165,-0.570,15.402,193.541,182.129,0.934,0.192,-0.371,3.879,14.871,208.063,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.868,1.542,-0.490,45.296,92.465,359.421,0.858,1.536,-0.558,45.296,92.465,359.421,Terrain Modified,2.181368,2.373,0.001,-0.562,Terrain Modified,2.146048,2.319,0.001,-0.631,0.00
52.141,0.000,0.790,1.570,-0.516,29.092,95.585,354.514,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,0.473,0.166,-0.572,15.552,193.435,182.114,0.931,0.192,-0.372,3.729,14.770,208.073,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.868,1.542,-0.490,45.296,92.465,359.421,0.858,1.536,-0.558,45.296,92.465,359.421,Terrain Modified,2.181368,2.373,0.001,-0.562,Terrain Modified,2.146048,2.319,0.001,-0.631,0.00
52.141,0.000,0.790,1.570,-0.516,29.092,95.585,354.514,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,0.469,0.166,-0.573,15.703,193.329,182.099,0.928,0.192,-0.372,3.579,14.669,208.084,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.868,1.542,-0.490,45.296,92.465,359.421,0.858,1.536,-0.558,45.296,92.465,359.421,Terrain Modified,2.181368,2.373,0.001,-0.562,Terrain Modified,2.146048,2.319,0.001,-0.631,0.00
52.174,0.000,0.817,1.564,-0.513,29.698,95.648,354.059,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,0.481,0.167,-0.569,14.109,194.141,185.071,0.968,0.194,-0.379,3.723,17.007,211.187,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.895,1.535,-0.487,46.318,92.830,359.388,0.884,1.529,-0.555,46.318,92.830,359.388,Terrain Modified,2.151781,2.368,0.001,-0.569,Terrain Modified,2.159803,2.376,0.001,-0.624,0.00
52.174,0.000,0.817,1.564,-0.513,29.698,95.648,354.059,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,0.477,0.167,-0.570,14.259,194.036,185.058,0.965,0.194,-0.379,3.573,16.906,211.192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.895,1.535,-0.487,46.318,92.830,359.388,0.884,1.529,-0.555,46.318,92.830,359.388,Terrain Modified,2.151781,2.368,0.001,-0.569,Terrain Modified,2.159803,2.376,0.001,-0.624,0.00
52.175,0.000,0.817,1.564,-0.513,29.698,95.648,354.059,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,0.473,0.167,-0.572,14.410,193.931,185.045,0.961,0.194,-0.380,3.423,16.805,211.197,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.895,1.535,-0.487,46.318,92.830,359.388,0.884,1.529,-0.555,46.318,92.830,359.388,Terrain Modified,2.151781,2.368,0.001,-0.569,Terrain Modified,2.159803,2.376,0.001,-0.624,0.00
52.207,0.000,0.843,1.561,-0.509,30.147,95.795,353.778,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,0.487,0.169,-0.569,12.672,194.627,189.032,0.976,0.184,-0.384,5.625,16.985,207.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.921,1.531,-0.483,47.532,91.857,359.598,0.910,1.525,-0.551,47.532,91.857,359.598,Terrain Modified,2.094323,2.320,0.001,-0.534,Terrain Modified,2.112841,2.342,0.001,-0.627,0.00
52.208,0.000,0.843,1.561,-0.509,30.147,95.795,353.778,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,0.483,0.170,-0.571,12.823,194.523,189.020,0.972,0.184,-0.385,5.475,16.885,207.435,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.921,1.531,-0.483,47.532,91.857,359.598,0.910,1.525,-0.551,47.532,91.857,359.598,Terrain Modified,2.094323,2.320,0.001,-0.534,Terrain Modified,2.112841,2.342,0.001,-0.627,0.00
52.208,0.000,0.843,1.561,-0.509,30.147,95.795,353.778,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,0.479,0.170,-0.572,12.973,194.419,189.008,0.969,0.184,-0.385,5.325,16.784,207.440,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.921,1.531,-0.483,47.532,91.857,359.598,0.910,1.525,-0.551,47.532,91.857,359.598,Terrain Modified,2.094323,2.320,0.001,-0.534,Terrain Modified,2.112841,2.342,0.001,-0.627,0.00
52.241,0.000,0.871,1.558,-0.504,29.568,96.317,353.417,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,0.496,0.174,-0.569,10.914,194.686,193.741,0.964,0.165,-0.386,7.742,17.589,198.651,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.948,1.530,-0.479,46.744,92.180,359.602,0.937,1.523,-0.547,46.744,92.180,359.602,Terrain Modified,2.080508,2.330,0.001,-0.527,Terrain Modified,2.065521,2.304,0.001,-0.596,0.00
52.241,0.000,0.871,1.558,-0.504,29.568,96.317,353.417,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,0.492,0.174,-0.570,11.064,194.583,193.730,0.961,0.164,-0.387,7.592,17.489,198.655,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.948,1.530,-0.479,46.744,92.180,359.602,0.937,1.523,-0.547,46.744,92.180,359.602,Terrain Modified,2.080508,2.330,0.001,-0.527,Terrain Modified,2.065521,2.304,0.001,-0.596,0.00
52.241,0.000,0.871,1.558,-0.504,29.568,96.317,353.417,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,0.488,0.174,-0.571,11.214,194.479,193.718,0.958,0.164,-0.387,7.443,17.388,198.658,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.948,1.530,-0.479,46.744,92.180,359.602,0.937,1.523,-0.547,46.744,92.180,359.602,Terrain Modified,2.080508,2.330,0.001,-0.527,Terrain Modified,2.065521,2.304,0.001,-0.596,0.00
52.274,0.000,0.899,1.559,-0.499,29.305,96.999,353.333,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,0.507,0.185,-0.569,8.319,195.009,198.701,0.988,0.165,-0.388,9.487,12.352,198.594,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.977,1.531,-0.476,46.776,93.655,359.915,0.965,1.524,-0.543,46.776,93.655,359.915,Terrain Modified,2.089026,2.370,0.001,-0.554,Terrain Modified,2.089779,2.368,0.001,-0.601,0.00
52.274,0.000,0.899,1.559,-0.499,29.305,96.999,353.333,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,0.504,0.185,-0.570,8.469,194.906,198.691,0.985,0.165,-0.388,9.339,12.254,198.611,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.977,1.531,-0.476,46.776,93.655,359.915,0.965,1.524,-0.543,46.776,93.655,359.915,Terrain Modified,2.089026,2.370,0.001,-0.554,Terrain Modified,2.089779,2.368,0.001,-0.601,0.00
52.274,0.000,0.899,1.559,-0.499,29.305,96.999,353.333,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,0.500,0.185,-0.572,8.618,194.803,198.680,0.982,0.164,-0.389,9.190,12.156,198.629,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.977,1.531,-0.476,46.776,93.655,359.915,0.965,1.524,-0.543,46.776,93.655,359.915,Terrain Modified,2.089026,2.370,0.001,-0.554,Terrain Modified,2.089779,2.368,0.001,-0.601,0.00
52.307,0.000,0.926,1.564,-0.496,29.321,97.858,353.898,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,0.525,0.204,-0.572,4.807,196.286,204.563,1.009,0.167,-0.389,9.255,18.003,194.057,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.005,1.535,-0.473,47.051,94.692,0.720,0.992,1.529,-0.540,47.051,94.692,0.720,Terrain Modified,2.092136,2.401,0.001,-0.565,Terrain Modified,2.090482,2.393,0.001,-0.634,0.00
52.307,0.000,0.926,1.564,-0.496,29.321,97.858,353.898,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,0.522,0.204,-0.573,4.956,196.184,204.556,1.005,0.166,-0.389,9.105,17.903,194.060,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.005,1.535,-0.473,47.051,94.692,0.720,0.992,1.529,-0.540,47.051,94.692,0.720,Terrain Modified,2.092136,2.401,0.001,-0.565,Terrain Modified,2.090482,2.393,0.001,-0.634,0.00
52.307,0.000,0.926,1.564,-0.496,29.321,97.858,353.898,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,0.518,0.205,-0.575,5.106,196.082,204.549,1.002,0.166,-0.390,8.956,17.802,194.062,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.005,1.535,-0.473,47.051,94.692,0.720,0.992,1.529,-0.540,47.051,94.692,0.720,Terrain Modified,2.092136,2.401,0.001,-0.565,Terrain Modified,2.090482,2.393,0.001,-0.634,0.00
52.340,0.000,0.954,1.569,-0.492,29.763,98.543,354.222,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,0.557,0.231,-0.576,1.263,198.611,211.333,1.012,0.166,-0.393,11.194,23.991,190.691,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.032,1.540,-0.470,49.919,102.562,0.481,1.018,1.534,-0.537,49.919,102.562,0.481,Terrain Modified,2.017846,2.288,0.001,-0.738,Terrain Modified,2.087446,2.409,0.001,-0.657,0.00
52.341,0.000,0.954,1.569,-0.492,29.763,98.543,354.222,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,0.553,0.231,-0.578,1.412,198.510,211.332,1.008,0.166,-0.394,11.046,23.888,190.677,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.032,1.540,-0.470,49.919,102.562,0.481,1.018,1.534,-0.537,49.919,102.562,0.481,Terrain Modified,2.017846,2.288,0.001,-0.738,Terrain Modified,2.087446,2.409,0.001,-0.657,0.00
52.341,0.000,0.954,1.569,-0.492,29.763,98.543,354.222,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,0.550,0.231,-0.579,1.562,198.409,211.331,1.005,0.166,-0.395,10.897,23.785,190.664,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.032,1.540,-0.470,49.919,102.562,0.481,1.018,1.534,-0.537,49.919,102.562,0.481,Terrain Modified,2.017846,2.288,0.001,-0.738,Terrain Modified,2.087446,2.409,0.001,-0.657,0.00
52.374,0.000,0.980,1.575,-0.489,30.222,99.077,354.449,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,0.613,0.263,-0.580,357.446,203.623,216.732,0.990,0.165,-0.385,12.535,16.936,190.861,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.059,1.546,-0.468,51.051,102.486,0.353,1.045,1.540,-0.535,51.051,102.486,0.353,PlankPlatform (1),1.973957,2.258,0.015,-0.726,Terrain Modified,2.003905,2.278,0.001,-0.818,0.00
52.374,0.000,0.980,1.575,-0.489,30.222,99.077,354.449,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,0.609,0.263,-0.581,357.595,203.521,216.745,0.986,0.165,-0.386,12.386,16.837,190.866,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.059,1.546,-0.468,51.051,102.486,0.353,1.045,1.540,-0.535,51.051,102.486,0.353,PlankPlatform (1),1.973957,2.258,0.015,-0.726,Terrain Modified,2.003905,2.278,0.001,-0.818,0.00
52.374,0.000,0.980,1.575,-0.489,30.222,99.077,354.449,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,0.606,0.263,-0.582,357.744,203.420,216.757,0.983,0.164,-0.387,12.238,16.738,190.871,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.059,1.546,-0.468,51.051,102.486,0.353,1.045,1.540,-0.535,51.051,102.486,0.353,PlankPlatform (1),1.973957,2.258,0.015,-0.726,Terrain Modified,2.003905,2.278,0.001,-0.818,0.00
52.407,0.000,1.005,1.577,-0.488,30.806,99.351,355.340,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,0.671,0.291,-0.581,358.653,202.615,221.547,0.987,0.163,-0.384,13.591,16.211,190.553,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.083,1.546,-0.466,52.236,102.996,1.299,1.069,1.541,-0.534,52.236,102.996,1.299,PlankPlatform (1),1.950316,2.240,0.015,-0.723,Terrain Modified,1.978398,2.259,0.001,-0.804,0.00
52.408,0.000,1.005,1.577,-0.488,30.806,99.351,355.340,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,0.668,0.291,-0.582,358.802,202.514,221.557,0.984,0.162,-0.384,13.442,16.112,190.560,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.083,1.546,-0.466,52.236,102.996,1.299,1.069,1.541,-0.534,52.236,102.996,1.299,PlankPlatform (1),1.950316,2.240,0.015,-0.723,Terrain Modified,1.978398,2.259,0.001,-0.804,0.00
52.408,0.000,1.005,1.577,-0.488,30.806,99.351,355.340,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,0.664,0.291,-0.584,358.950,202.414,221.566,0.981,0.162,-0.385,13.294,16.014,190.567,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.083,1.546,-0.466,52.236,102.996,1.299,1.069,1.541,-0.534,52.236,102.996,1.299,PlankPlatform (1),1.950316,2.240,0.015,-0.723,Terrain Modified,1.978398,2.259,0.001,-0.804,0.00
52.441,0.000,1.029,1.579,-0.488,31.304,99.575,356.490,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,0.730,0.316,-0.584,354.443,205.670,222.214,0.991,0.162,-0.383,13.965,16.199,189.792,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.107,1.547,-0.467,53.497,103.609,1.697,1.093,1.544,-0.535,53.497,103.609,1.697,PlankPlatform (1),1.915275,2.206,0.015,-0.718,Terrain Modified,1.947947,2.231,0.001,-0.802,0.00
52.442,0.000,1.029,1.579,-0.488,31.304,99.575,356.490,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,0.726,0.316,-0.585,354.591,205.568,222.231,0.987,0.161,-0.384,13.817,16.100,189.799,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.107,1.547,-0.467,53.497,103.609,1.697,1.093,1.544,-0.535,53.497,103.609,1.697,PlankPlatform (1),1.915275,2.206,0.015,-0.718,Terrain Modified,1.947947,2.231,0.001,-0.802,0.00
52.442,0.000,1.029,1.579,-0.488,31.304,99.575,356.490,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,0.722,0.316,-0.587,354.739,205.466,222.248,0.984,0.161,-0.385,13.669,16.002,189.806,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.107,1.547,-0.467,53.497,103.609,1.697,1.093,1.544,-0.535,53.497,103.609,1.697,PlankPlatform (1),1.915275,2.206,0.015,-0.718,Terrain Modified,1.947947,2.231,0.001,-0.802,0.00
52.474,0.000,1.055,1.582,-0.490,31.614,99.706,357.247,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,0.783,0.331,-0.580,350.333,214.999,217.491,0.992,0.162,-0.386,13.363,18.578,190.112,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.132,1.549,-0.468,53.834,104.624,1.130,1.118,1.546,-0.536,53.834,104.624,1.130,PlankPlatform (1),1.904252,2.204,0.015,-0.740,Terrain Modified,1.918971,2.203,0.001,-0.803,0.00
52.474,0.000,1.055,1.582,-0.490,31.614,99.706,357.247,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,0.779,0.331,-0.581,350.476,214.891,217.532,0.988,0.162,-0.386,13.215,18.478,190.112,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.132,1.549,-0.468,53.834,104.624,1.130,1.118,1.546,-0.536,53.834,104.624,1.130,PlankPlatform (1),1.904252,2.204,0.015,-0.740,Terrain Modified,1.918971,2.203,0.001,-0.803,0.00
52.475,0.000,1.055,1.582,-0.490,31.614,99.706,357.247,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,0.775,0.331,-0.582,350.619,214.784,217.574,0.985,0.161,-0.387,13.067,18.378,190.113,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.132,1.549,-0.468,53.834,104.624,1.130,1.118,1.546,-0.536,53.834,104.624,1.130,PlankPlatform (1),1.904252,2.204,0.015,-0.740,Terrain Modified,1.918971,2.203,0.001,-0.803,0.00
52.508,0.000,1.078,1.583,-0.491,32.861,99.705,356.682,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,0.850,0.317,-0.579,348.854,217.733,210.190,0.989,0.164,-0.386,13.437,17.080,190.015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.155,1.549,-0.470,55.576,104.051,359.340,1.141,1.545,-0.537,55.576,104.051,359.340,PlankPlatform (1),1.888881,2.200,0.015,-0.741,Terrain Modified,1.913599,2.211,0.001,-0.821,0.00
52.508,0.000,1.078,1.583,-0.491,32.861,99.705,356.682,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,0.847,0.318,-0.580,348.994,217.624,210.239,0.985,0.163,-0.386,13.290,16.982,190.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.155,1.549,-0.470,55.576,104.051,359.340,1.141,1.545,-0.537,55.576,104.051,359.340,PlankPlatform (1),1.888881,2.200,0.015,-0.741,Terrain Modified,1.913599,2.211,0.001,-0.821,0.00
52.508,0.000,1.078,1.583,-0.491,32.861,99.705,356.682,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,0.843,0.318,-0.581,349.135,217.514,210.287,0.982,0.163,-0.387,13.142,16.883,190.024,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.155,1.549,-0.470,55.576,104.051,359.340,1.141,1.545,-0.537,55.576,104.051,359.340,PlankPlatform (1),1.888881,2.200,0.015,-0.741,Terrain Modified,1.913599,2.211,0.001,-0.821,0.00
